Airline,Source,Destination,Route,Total_Stops,Additional_Info,Price,Journey_Day,Journey_Month,Dep_Hour,Dep_Minute,Arr_Hour,Arr_Minute,Duration_Minutes
4338.284841075794,8017.464269458353,5143.918577075099,BLR ? DEL,0,No check-in baggage included,4319,18,4,5,55,8,35,160
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,12373,18,5,2,15,19,0,1005
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,12242,9,4,22,50,4,25,335
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,16289,27,5,8,0,19,0,660
5861.056790555317,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,3419,3,6,20,55,23,40,165
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,In-flight meal not included,7851,1,4,8,25,16,20,475
11643.92335671603,8017.464269458353,11917.716738197425,BLR ? BOM ? DEL,1,No info,12284,18,3,5,45,15,15,570
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? BLR ? COK,1,No info,6386,15,6,2,0,7,45,345
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? AMD ? BOM ? COK,2,No info,15339,27,6,23,5,4,25,1760
4338.284841075794,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,2017,12,5,22,45,0,15,90
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BHO ? BOM ? COK,2,No info,16274,18,5,5,30,12,35,425
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? TRV ? COK,1,No info,5947,21,3,21,5,1,45,280
11643.92335671603,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,8040,21,3,7,10,8,35,85
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? JAI ? BOM ? COK,2,In-flight meal not included,10368,12,6,9,40,12,35,1615
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? BLR ? COK,1,No info,8907,18,5,20,30,23,0,1590
5674.413742690059,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,4049,6,6,6,25,7,55,90
9611.210616438357,8017.464269458353,11917.716738197425,BLR ? DEL,0,No info,8588,3,3,10,0,12,45,165
11643.92335671603,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,7229,27,5,19,50,22,50,180
5674.413742690059,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,3943,6,5,21,15,0,15,180
5590.260188088137,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,4483,3,5,23,55,2,45,170
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? BBI ? BOM ? BLR,2,No info,10151,21,5,12,0,18,30,1830
5674.413742690059,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,3419,18,6,22,10,1,0,170
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? GOI ? BOM ? COK,2,No info,13486,18,5,10,55,7,40,1245
7796.348643006263,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,8610,9,6,20,20,18,50,1350
5861.056790555317,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,3898,15,6,11,40,14,30,170
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? BBI ? BOM ? BLR,2,No info,15187,24,3,9,10,11,10,1560
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? HYD ? MAA ? COK,2,No info,10278,1,3,4,55,21,20,985
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? HYD ? COK,1,No info,6442,15,4,6,50,16,10,560
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BHO ? BOM ? COK,2,In-flight meal not included,13344,3,6,5,30,12,35,425
9611.210616438357,8017.464269458353,11917.716738197425,BLR ? HYD ? DEL,1,No info,5521,15,3,8,15,8,50,1475
5674.413742690059,4789.892388451444,4789.892388451444,MAA ? CCU,0,No info,3597,27,5,13,15,15,35,140
9611.210616438357,8017.464269458353,11917.716738197425,BLR ? CCU ? DEL,1,No info,11077,9,3,11,5,9,15,1330
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,6673,27,3,18,0,1,35,455
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? HYD ? BOM ? COK,2,No info,12392,9,6,17,15,19,15,1560
9611.210616438357,5059.708751793401,5059.708751793401,BOM ? MAA ? HYD,1,No info,10366,6,3,5,55,22,0,965
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? RPR ? NAG ? BOM ? COK,3,No info,10703,15,6,5,15,19,15,2280
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? BLR ? COK,1,No info,7174,9,5,9,45,23,0,795
11643.92335671603,8017.464269458353,11917.716738197425,BLR ? BOM ? DEL,1,In-flight meal not included,11087,18,3,22,50,9,30,640
5590.260188088137,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,3383,27,4,23,55,2,45,170
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? GAU ? DEL ? BLR,2,No info,14960,6,6,16,45,8,55,970
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,11467,1,5,20,25,9,45,800
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,6673,27,3,9,0,15,30,390
9611.210616438357,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,3100,27,6,13,55,15,25,90
11643.92335671603,8017.464269458353,11917.716738197425,BLR ? BOM ? DEL,1,No info,16736,6,3,5,45,16,10,625
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? MAA ? COK,1,No info,5117,1,4,20,40,9,25,765
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BDQ ? BOM ? COK,2,No info,11093,21,3,10,45,18,50,1925
5861.056790555317,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,6354,9,6,23,30,7,45,495
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? COK,0,No info,5674,18,3,14,10,17,10,180
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? JAI ? BOM ? COK,2,In-flight meal not included,13029,27,5,9,40,4,25,1125
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? AMD ? BOM ? COK,2,No info,12819,24,6,23,5,4,25,1760
9611.210616438357,8017.464269458353,11917.716738197425,BLR ? BOM ? UDR ? DEL,2,No info,14143,6,3,8,50,16,30,1900
5674.413742690059,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,5740,18,4,8,30,11,20,170
5861.056790555317,8017.464269458353,11917.716738197425,BLR ? DEL,0,No info,7646,3,3,11,40,14,35,175
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? CCU ? BOM ? COK,2,No info,13591,9,5,14,25,19,15,1730
9611.210616438357,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,3100,1,6,19,30,20,45,75
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,5406,1,4,18,15,12,35,1100
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,14388,6,5,20,0,8,15,735
5674.413742690059,4789.892388451444,4789.892388451444,MAA ? CCU,0,No info,6297,9,3,11,35,14,0,145
11643.92335671603,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,7229,12,5,19,50,22,50,180
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? AMD ? BOM ? COK,2,No info,20694,6,3,19,10,4,25,1995
5590.260188088137,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,4282,21,6,4,55,7,45,170
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,13727,18,5,11,30,1,30,840
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,8614,15,6,11,25,19,15,470
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,7363,21,3,18,0,1,35,455
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? GOI ? BOM ? COK,2,No info,11281,15,5,22,0,19,15,1275
5861.056790555317,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,4340,18,5,11,40,14,30,170
5674.413742690059,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,4778,9,3,17,15,19,55,160
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,12898,27,5,11,30,12,35,1505
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? HYD ? COK,1,No info,6442,15,4,8,35,16,10,455
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,14714,24,6,11,30,19,0,450
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? HYD ? COK,1,No info,8018,27,6,13,15,22,30,555
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,4145,6,5,20,45,23,20,155
5674.413742690059,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,4784,9,5,16,55,18,25,90
9611.210616438357,8017.464269458353,11917.716738197425,BLR ? MAA ? DEL,1,No info,11707,12,3,11,50,19,50,480
4338.284841075794,9158.389411354929,9158.389411354929,CCU ? BLR,0,No check-in baggage included,3815,21,3,17,15,19,45,150
9611.210616438357,8017.464269458353,11917.716738197425,BLR ? COK ? DEL,1,No info,21130,1,3,22,0,13,20,920
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,17024,6,3,13,0,18,50,350
4338.284841075794,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,3873,21,6,9,0,11,25,145
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,14151,6,6,17,0,19,10,1570
5674.413742690059,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,4804,18,6,21,25,0,5,160
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,12898,27,5,7,5,4,25,1280
5674.413742690059,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,4284,3,5,22,10,1,0,170
11643.92335671603,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,7229,21,4,8,20,11,20,180
5674.413742690059,8017.464269458353,11917.716738197425,BLR ? HYD ? DEL,1,No info,6114,15,3,7,30,12,20,290
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,14848,27,6,11,30,19,15,465
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,13611,6,3,4,45,15,30,645
11643.92335671603,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,8016,12,6,7,10,10,10,180
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,14571,9,6,8,25,18,15,590
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,10675,27,5,9,0,19,0,600
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,6794,21,5,4,55,11,50,415
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,6540,27,3,9,55,4,25,1110
7796.348643006263,8017.464269458353,11917.716738197425,BLR ? DEL,0,No info,7240,9,3,11,30,14,10,160
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? HYD ? MAA ? COK,2,No info,8839,15,6,13,15,9,25,1210
4338.284841075794,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,3873,6,6,9,0,11,25,145
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? BHO ? BOM ? COK,2,No info,11596,6,6,20,0,19,15,1395
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,7199,21,3,8,0,19,15,675
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,12898,1,6,7,5,12,35,330
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,12524,1,6,8,45,19,0,615
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? JAI ? BOM ? COK,2,In-flight meal not included,10368,24,6,5,30,4,25,1375
11643.92335671603,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,8040,15,3,10,20,11,50,90
5861.056790555317,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,5135,3,4,10,35,19,35,540
9611.210616438357,8017.464269458353,11917.716738197425,BLR ? HYD ? DEL,1,No info,5626,9,3,6,50,23,10,980
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,15809,6,3,7,0,19,15,735
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? HYD ? COK,1,No info,6412,27,6,16,10,22,30,380
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? JDH ? BOM ? COK,2,No info,18804,1,6,11,40,19,0,440
5674.413742690059,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,2227,1,4,21,20,22,50,90
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? HYD ? COK,1,No info,6916,6,3,7,5,22,20,915
9611.210616438357,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,3100,27,6,21,5,22,25,80
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,14388,6,5,6,30,12,0,330
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,12327,27,3,16,0,1,35,575
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? JAI ? BOM ? COK,2,No info,13014,3,6,19,30,4,25,535
7796.348643006263,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,5403,15,4,9,45,12,35,170
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,18228,9,3,8,40,21,0,740
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,In-flight meal not included,10844,6,6,20,0,19,50,1430
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,13843,6,3,11,30,4,25,1015
4338.284841075794,8017.464269458353,11917.716738197425,BLR ? DEL,0,No info,11690,1,3,9,35,12,30,175
7796.348643006263,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,8452,1,5,17,0,9,5,965
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,8372,27,5,20,0,19,15,1395
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,10262,6,6,14,0,4,25,865
11643.92335671603,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,5678,15,6,10,20,11,50,90
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,14151,12,5,20,25,9,45,800
11643.92335671603,8017.464269458353,5143.918577075099,BLR ? DEL,0,In-flight meal not included,4544,21,4,18,55,22,0,185
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,12692,12,6,9,35,14,25,1730
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? IXC ? BOM ? COK,2,No info,17019,9,3,13,45,4,25,880
5674.413742690059,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,6565,3,3,9,35,12,20,165
5861.056790555317,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,5281,27,3,7,0,12,50,350
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? HYD ? COK,1,No info,9646,9,6,7,5,16,10,545
5674.413742690059,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,3175,6,3,2,30,4,0,90
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? AMD ? BOM ? COK,2,No info,9653,27,6,19,45,19,15,1410
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,14777,6,3,23,0,7,40,520
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,7155,12,6,4,55,19,15,860
4338.284841075794,4789.892388451444,4789.892388451444,MAA ? CCU,0,No check-in baggage included,3543,6,6,8,20,10,35,135
5674.413742690059,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,4804,9,5,9,35,12,20,165
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? HYD ? COK,1,No info,9304,3,3,6,40,12,0,320
5674.413742690059,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,3943,15,4,21,15,0,15,180
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? BLR ? COK,1,No info,7060,1,6,17,5,22,25,320
9611.210616438357,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,5228,15,6,21,5,23,55,170
4338.284841075794,4789.892388451444,4789.892388451444,MAA ? CCU,0,No info,3597,24,6,8,20,10,35,135
4338.284841075794,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,3971,3,4,21,10,0,5,175
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,13727,6,5,13,0,21,0,480
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,12121,1,4,20,25,22,5,1540
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,10262,3,6,19,15,19,0,1425
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,10262,1,6,14,0,12,35,1355
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,14714,1,6,19,45,4,25,520
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? AMD ? BOM ? COK,2,In-flight meal not included,8834,21,3,19,10,18,50,1420
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,9838,21,3,4,45,12,35,470
5674.413742690059,9158.389411354929,9158.389411354929,CCU ? HYD ? BLR,1,No info,4775,18,5,15,15,20,5,290
5674.413742690059,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,4823,3,5,18,55,21,50,175
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? IXR ? DEL ? BLR,2,No info,12723,15,5,5,50,12,30,1840
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,5883,15,6,10,35,1,30,895
7796.348643006263,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,9870,24,5,17,0,20,20,1640
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,10262,3,6,13,0,12,35,1415
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? HYD ? COK,1,No info,6513,9,6,7,10,16,10,540
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? BOM ? COK ? BLR,2,No info,15532,15,5,16,50,13,45,1255
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,14714,6,6,22,50,19,0,1210
7796.348643006263,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,9187,18,5,20,20,10,45,865
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? HYD ? COK,1,No info,7038,6,6,14,55,22,30,455
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,13587,6,6,14,0,21,0,420
11643.92335671603,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,8016,3,6,11,10,14,5,175
5674.413742690059,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,4049,6,6,9,15,10,45,90
11643.92335671603,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,9536,6,3,7,10,8,35,85
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,14571,24,5,8,25,18,15,590
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? JDH ? BOM ? COK,2,In-flight meal not included,15812,6,6,11,40,19,0,440
5590.260188088137,10539.43905664536,10539.43905664536,DEL ? BLR ? COK,1,No info,8759,6,6,7,55,22,25,870
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? BBI ? BOM ? BLR,2,No info,10151,21,5,12,0,21,50,590
5674.413742690059,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,4804,15,5,15,30,18,5,155
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,6104,24,6,17,30,1,30,480
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,5510,6,5,14,15,16,45,150
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? BLR ? COK,1,No info,6027,9,5,17,5,22,25,320
4338.284841075794,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,4174,21,5,9,0,11,25,145
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,6794,21,5,10,35,1,30,895
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? BHO ? BOM ? COK,2,No info,15428,6,3,5,55,7,40,1545
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,14388,6,5,20,0,19,50,1430
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,6896,21,5,15,0,1,30,630
5674.413742690059,8017.464269458353,11917.716738197425,BLR ? DEL,0,No info,6144,21,3,18,25,21,20,175
11643.92335671603,8017.464269458353,11917.716738197425,BLR ? BOM ? DEL,1,No info,19225,6,3,22,50,5,5,375
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? GAU ? DEL ? BLR,2,No info,13227,9,5,16,45,8,55,970
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? IDR ? BOM ? COK,2,No info,11664,27,3,5,25,4,25,1380
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,In-flight meal not included,10844,12,5,18,55,18,15,1400
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,In-flight meal not included,7757,6,6,21,10,4,40,450
5674.413742690059,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,2754,12,5,19,5,20,35,90
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,7618,27,5,7,0,21,0,840
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,14781,12,5,16,30,23,35,425
5674.413742690059,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,4284,15,4,0,30,3,25,175
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,7740,6,6,8,45,21,0,735
5674.413742690059,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,3419,15,6,1,30,4,15,165
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,13941,12,5,8,25,4,40,1215
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? IXR ? DEL ? BLR,2,No info,12723,9,6,5,50,8,55,1625
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? ATQ ? BOM ? COK,2,No info,14300,12,6,8,10,4,25,1215
9611.210616438357,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,6121,3,5,10,0,12,45,165
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,17549,9,3,8,0,19,45,705
4338.284841075794,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,1759,27,3,22,45,0,10,85
5674.413742690059,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,4423,12,5,6,5,8,50,165
11643.92335671603,8017.464269458353,5143.918577075099,BLR ? DEL,0,In-flight meal not included,4544,9,4,7,10,10,10,180
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,12402,3,6,8,0,19,0,660
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,In-flight meal not included,9663,1,5,8,25,9,20,1495
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,12681,1,4,20,0,22,35,1595
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? MAA ? COK,1,No info,5117,1,4,9,45,9,25,1420
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,12898,21,5,13,0,12,35,1415
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,13941,6,5,6,30,8,15,1545
11643.92335671603,8017.464269458353,5143.918577075099,BLR ? DEL,0,In-flight meal not included,4030,21,5,6,0,8,45,165
5674.413742690059,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,17501,1,3,6,20,7,45,85
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,In-flight meal not included,8529,12,6,14,5,9,20,1155
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,8073,15,5,10,0,1,30,930
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? JAI ? BOM ? COK,2,No info,11942,9,5,18,45,19,15,1470
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? JAI ? BOM ? COK,2,No info,11702,21,3,5,30,18,50,800
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? HYD ? COK,1,No info,6442,3,6,8,35,16,10,455
5674.413742690059,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,4804,24,6,9,35,12,20,165
5674.413742690059,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,4823,1,4,8,30,11,20,170
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,10877,12,6,8,50,19,0,610
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? BBI ? BOM ? BLR,2,No info,10151,9,6,12,0,18,30,1830
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? COK,0,No info,5201,21,6,5,10,8,0,170
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,13067,15,5,9,35,18,0,505
5674.413742690059,5059.708751793401,5059.708751793401,BOM ? HYD,0,No info,2754,24,3,2,30,4,0,90
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,8366,15,5,9,25,21,50,745
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,In-flight meal not included,10844,21,5,18,55,19,50,1495
7796.348643006263,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,4878,18,6,17,0,19,35,155
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? GOI ? BOM ? COK,2,No info,10231,21,5,22,0,19,15,1275
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? IDR ? BOM ? COK,2,No info,13292,15,6,5,30,4,25,1375
5674.413742690059,9158.389411354929,9158.389411354929,CCU ? BLR,0,No info,4804,12,6,11,30,14,5,155
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? COK,0,No info,5201,12,6,14,10,17,10,180
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? JAI ? BOM ? COK,2,In-flight meal not included,10368,1,6,19,30,4,25,535
7796.348643006263,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,No info,8820,6,6,20,20,18,50,1350
11643.92335671603,5059.708751793401,5059.708751793401,BOM ? HYD,0,In-flight meal not included,4160,18,3,10,20,11,50,90
9611.210616438357,9158.389411354929,9158.389411354929,CCU ? BOM ? BLR,1,No info,8891,15,5,9,25,18,30,545
11643.92335671603,9158.389411354929,9158.389411354929,CCU ? DEL ? BLR,1,In-flight meal not included,10539,6,6,17,0,14,25,1285
4338.284841075794,8017.464269458353,5143.918577075099,BLR ? DEL,0,No info,3971,1,4,5,55,8,35,160
5674.413742690059,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,6093,27,6,7,30,21,0,810
10902.678093645485,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,No info,8266,15,5,12,50,19,15,385
9611.210616438357,10539.43905664536,10539.43905664536,DEL ? MAA ? COK,1,No info,7480,18,5,12,30,9,25,1255
11643.92335671603,10539.43905664536,10539.43905664536,DEL ? BOM ? COK,1,In-flight meal not included,10262,1,6,18,15,4,25,610
